Plot Title: White River Golf Coarse 11-25-15 (1040)							
#	"Date Time, GMT-06:00"	"Temp, °F (LGR S/N: 10739561, SEN S/N: 10739561)"	Coupler Detached (LGR S/N: 10739561)	Coupler Attached (LGR S/N: 10739561)	Host Connected (LGR S/N: 10739561)	Stopped (LGR S/N: 10739561)	End Of File (LGR S/N: 10739561)
659	5/27/2016 11:26	57.117					
660	5/27/2016 11:41	57.204					
661	5/27/2016 11:56	57.29					
662	5/27/2016 12:11	57.333					
663	5/27/2016 12:26	57.333					
664	5/27/2016 12:41	57.29					
665	5/27/2016 12:56	57.29					
666	5/27/2016 13:11	57.29					
667	5/27/2016 13:26	57.333					
668	5/27/2016 13:41	57.376					
669	5/27/2016 13:56	57.463					
670	5/27/2016 14:11	57.506					
671	5/27/2016 14:26	57.549					
672	5/27/2016 14:41	57.636					
673	5/27/2016 14:56	57.722					
674	5/27/2016 15:11	57.807					
675	5/27/2016 15:26	57.893					
676	5/27/2016 15:41	58.023					
677	5/27/2016 15:56	58.109					
678	5/27/2016 16:11	58.195					
679	5/27/2016 16:26	58.282					
680	5/27/2016 16:41	58.368					
681	5/27/2016 16:56	58.411					
682	5/27/2016 17:11	58.455					
683	5/27/2016 17:26	58.498					
684	5/27/2016 17:41	58.498					
685	5/27/2016 17:56	58.498					
686	5/27/2016 18:11	58.498					
687	5/27/2016 18:26	58.455					
688	5/27/2016 18:41	58.411					
689	5/27/2016 18:56	58.411					
690	5/27/2016 19:11	58.368					
691	5/27/2016 19:26	58.325					
692	5/27/2016 19:41	58.282					
693	5/27/2016 19:56	58.239					
694	5/27/2016 20:11	58.239					
695	5/27/2016 20:26	58.152					
696	5/27/2016 20:41	58.109					
697	5/27/2016 20:56	58.066					
698	5/27/2016 21:11	57.979					
699	5/27/2016 21:26	57.936					
700	5/27/2016 21:41	57.893					
701	5/27/2016 21:56	57.807					
702	5/27/2016 22:11	57.722					
703	5/27/2016 22:26	57.636					
704	5/27/2016 22:41	57.592					
705	5/27/2016 22:56	57.506					
706	5/27/2016 23:11	57.463					
707	5/27/2016 23:26	57.376					
708	5/27/2016 23:41	57.333					
709	5/27/2016 23:56	57.29					
710	5/28/2016 0:11	57.247					
711	5/28/2016 0:26	57.204					
712	5/28/2016 0:41	57.16					
713	5/28/2016 0:56	57.117					
714	5/28/2016 1:11	57.074					
715	5/28/2016 1:26	57.031					
716	5/28/2016 1:41	56.988					
717	5/28/2016 1:56	56.901					
718	5/28/2016 2:11	56.858					
