Site,Date,Temp
Above Discharge,8/21/2016,52.466
Above Discharge,8/21/2016,52.378
Above Discharge,8/21/2016,52.335
Above Discharge,8/21/2016,52.246
Above Discharge,8/21/2016,52.16
Above Discharge,8/21/2016,52.115
Above Discharge,8/21/2016,52.072
Above Discharge,8/21/2016,52.029
Above Discharge,8/21/2016,52.072
Above Discharge,8/21/2016,52.072
Above Discharge,8/21/2016,52.16
Above Discharge,8/21/2016,52.246
Above Discharge,8/21/2016,52.378
Above Discharge,8/21/2016,52.597
Above Discharge,8/21/2016,52.903
Above Discharge,8/21/2016,53.209
Above Discharge,8/21/2016,53.472
Above Discharge,8/21/2016,53.733
Above Discharge,8/21/2016,54.037
Above Discharge,8/21/2016,54.387
Above Discharge,8/21/2016,54.777
Above Discharge,8/21/2016,55.213
Above Discharge,8/21/2016,55.69
Above Discharge,8/21/2016,56.165
Above Discharge,8/21/2016,56.512
Above Discharge,8/21/2016,56.815
Above Discharge,8/21/2016,57.117
Above Discharge,8/21/2016,57.376
Above Discharge,8/21/2016,57.679
Above Discharge,8/21/2016,57.893
Above Discharge,8/21/2016,58.109
Above Discharge,8/21/2016,58.368
Above Discharge,8/21/2016,58.582
Above Discharge,8/21/2016,58.712
Above Discharge,8/21/2016,58.798
Above Discharge,8/21/2016,58.885
Above Discharge,8/21/2016,59.142
Above Discharge,8/21/2016,59.315
Above Discharge,8/21/2016,59.445
Above Discharge,8/21/2016,59.529
Above Discharge,8/21/2016,59.616
Above Discharge,8/21/2016,59.702
Above Discharge,8/21/2016,59.873
Above Discharge,8/21/2016,59.959
Above Discharge,8/21/2016,60.132
Above Discharge,8/21/2016,60.303
Above Discharge,8/21/2016,60.474
Above Discharge,8/21/2016,60.561
Above Discharge,8/21/2016,60.647
Above Discharge,8/21/2016,60.69
Above Discharge,8/21/2016,60.647
Above Discharge,8/21/2016,60.604
Above Discharge,8/21/2016,60.561
Above Discharge,8/21/2016,60.517
Above Discharge,8/21/2016,60.474
Above Discharge,8/21/2016,60.39
Above Discharge,8/21/2016,60.26
Above Discharge,8/21/2016,60.174
Above Discharge,8/21/2016,60.046
Above Discharge,8/21/2016,59.959
Above Discharge,8/21/2016,59.83
Above Discharge,8/21/2016,59.702
Above Discharge,8/21/2016,59.616
Above Discharge,8/21/2016,59.486
Above Discharge,8/21/2016,59.315
Above Discharge,8/21/2016,59.185
Above Discharge,8/21/2016,59.014
Above Discharge,8/21/2016,58.798
Above Discharge,8/21/2016,58.669
Above Discharge,8/21/2016,58.455
Above Discharge,8/21/2016,58.282
Above Discharge,8/21/2016,58.109
Above Discharge,8/21/2016,57.936
Above Discharge,8/21/2016,57.765
Above Discharge,8/22/2016,57.636
Above Discharge,8/22/2016,57.463
Above Discharge,8/22/2016,57.333
Above Discharge,8/22/2016,57.204
Above Discharge,8/22/2016,57.074
Above Discharge,8/22/2016,56.944
Above Discharge,8/22/2016,56.815
Above Discharge,8/22/2016,56.728
Above Discharge,8/22/2016,56.642
Above Discharge,8/22/2016,56.556
Above Discharge,8/22/2016,56.469
Above Discharge,8/22/2016,56.383
Above Discharge,8/22/2016,56.295
Above Discharge,8/22/2016,56.208
Above Discharge,8/22/2016,56.165
Above Discharge,8/22/2016,56.079
Above Discharge,8/22/2016,56.035
Above Discharge,8/22/2016,55.992
Above Discharge,8/22/2016,55.992
Above Discharge,8/22/2016,55.949
Above Discharge,8/22/2016,55.906
Above Discharge,8/22/2016,55.863
Above Discharge,8/22/2016,55.819
Above Discharge,8/22/2016,55.819
Above Discharge,8/22/2016,55.776
Above Discharge,8/22/2016,55.776
Above Discharge,8/22/2016,55.733
Above Discharge,8/22/2016,55.733
Above Discharge,8/22/2016,55.733
Above Discharge,8/22/2016,55.776
Above Discharge,8/22/2016,55.819
Above Discharge,8/22/2016,55.819
Above Discharge,8/22/2016,55.906
Above Discharge,8/22/2016,55.992
Above Discharge,8/22/2016,56.079
Above Discharge,8/22/2016,56.251
Above Discharge,8/22/2016,56.512
Above Discharge,8/22/2016,56.772
Above Discharge,8/22/2016,56.944
Above Discharge,8/22/2016,57.16
Above Discharge,8/22/2016,57.42
Above Discharge,8/22/2016,57.807
Above Discharge,8/22/2016,58.195
Above Discharge,8/22/2016,58.582
Above Discharge,8/22/2016,59.014
Above Discharge,8/22/2016,59.401
Above Discharge,8/22/2016,59.745
Above Discharge,8/22/2016,60.003
Above Discharge,8/22/2016,60.26
Above Discharge,8/22/2016,60.474
Above Discharge,8/22/2016,60.733
Above Discharge,8/22/2016,60.948
Above Discharge,8/22/2016,61.162
Above Discharge,8/22/2016,61.376
Above Discharge,8/22/2016,61.547
Above Discharge,8/22/2016,61.677
Above Discharge,8/22/2016,61.761
Above Discharge,8/22/2016,61.891
Above Discharge,8/22/2016,62.105
Above Discharge,8/22/2016,62.276
Above Discharge,8/22/2016,62.362
Above Discharge,8/22/2016,62.447
Above Discharge,8/22/2016,62.577
Above Discharge,8/22/2016,62.704
Above Discharge,8/22/2016,62.834
Above Discharge,8/22/2016,62.962
Above Discharge,8/22/2016,63.09
Above Discharge,8/22/2016,63.219
Above Discharge,8/22/2016,63.347
Above Discharge,8/22/2016,63.39
Above Discharge,8/22/2016,63.347
Above Discharge,8/22/2016,63.347
Above Discharge,8/22/2016,63.304
Above Discharge,8/22/2016,63.219
Above Discharge,8/22/2016,63.09
Above Discharge,8/22/2016,63.005
Above Discharge,8/22/2016,62.919
Above Discharge,8/22/2016,62.834
Above Discharge,8/22/2016,62.791
Above Discharge,8/22/2016,62.704
Above Discharge,8/22/2016,62.62
Above Discharge,8/22/2016,62.533
Above Discharge,8/22/2016,62.406
Above Discharge,8/22/2016,62.319
Above Discharge,8/22/2016,62.191
Above Discharge,8/22/2016,62.105
Above Discharge,8/22/2016,61.977
Above Discharge,8/22/2016,61.848
Above Discharge,8/22/2016,61.72
Above Discharge,8/22/2016,61.633
Above Discharge,8/22/2016,61.506
Above Discharge,8/22/2016,61.376
Above Discharge,8/22/2016,61.248
Above Discharge,8/22/2016,61.162
Above Discharge,8/22/2016,61.032
Above Discharge,8/22/2016,60.904
Above Discharge,8/23/2016,60.818
Above Discharge,8/23/2016,60.69
Above Discharge,8/23/2016,60.604
Above Discharge,8/23/2016,60.517
Above Discharge,8/23/2016,60.39
Above Discharge,8/23/2016,60.26
Above Discharge,8/23/2016,60.132
Above Discharge,8/23/2016,60.046
Above Discharge,8/23/2016,59.916
Above Discharge,8/23/2016,59.788
Above Discharge,8/23/2016,59.659
Above Discharge,8/23/2016,59.572
Above Discharge,8/23/2016,59.486
Above Discharge,8/23/2016,59.358
Above Discharge,8/23/2016,59.272
Above Discharge,8/23/2016,59.142
Above Discharge,8/23/2016,59.056
Above Discharge,8/23/2016,58.928
Above Discharge,8/23/2016,58.842
Above Discharge,8/23/2016,58.755
Above Discharge,8/23/2016,58.626
Above Discharge,8/23/2016,58.498
Above Discharge,8/23/2016,58.368
Above Discharge,8/23/2016,58.239
Above Discharge,8/23/2016,58.109
Above Discharge,8/23/2016,57.979
Above Discharge,8/23/2016,57.893
Above Discharge,8/23/2016,57.765
Above Discharge,8/23/2016,57.722
Above Discharge,8/23/2016,57.636
Above Discharge,8/23/2016,57.592
Above Discharge,8/23/2016,57.549
Above Discharge,8/23/2016,57.549
Above Discharge,8/23/2016,57.506
Above Discharge,8/23/2016,57.506
Above Discharge,8/23/2016,57.549
Above Discharge,8/23/2016,57.636
Above Discharge,8/23/2016,57.765
Above Discharge,8/23/2016,57.85
Above Discharge,8/23/2016,57.936
Above Discharge,8/23/2016,58.066
Above Discharge,8/23/2016,58.239
Above Discharge,8/23/2016,58.455
Above Discharge,8/23/2016,58.712
Above Discharge,8/23/2016,58.971
Above Discharge,8/23/2016,59.229
Above Discharge,8/23/2016,59.445
Above Discharge,8/23/2016,59.572
Above Discharge,8/23/2016,59.702
Above Discharge,8/23/2016,59.83
Above Discharge,8/23/2016,60.003
Above Discharge,8/23/2016,60.174
Above Discharge,8/23/2016,60.303
Above Discharge,8/23/2016,60.474
Above Discharge,8/23/2016,60.561
Above Discharge,8/23/2016,60.69
Above Discharge,8/23/2016,60.733
Above Discharge,8/23/2016,60.818
Above Discharge,8/23/2016,60.991
Above Discharge,8/23/2016,61.075
Above Discharge,8/23/2016,61.162
Above Discharge,8/23/2016,61.205
Above Discharge,8/23/2016,61.248
Above Discharge,8/23/2016,61.333
Above Discharge,8/23/2016,61.376
Above Discharge,8/23/2016,61.506
Above Discharge,8/23/2016,61.59
Above Discharge,8/23/2016,61.677
Above Discharge,8/23/2016,61.804
Above Discharge,8/23/2016,61.848
Above Discharge,8/23/2016,61.891
Above Discharge,8/23/2016,61.891
Above Discharge,8/23/2016,61.848
Above Discharge,8/23/2016,61.761
Above Discharge,8/23/2016,61.677
Above Discharge,8/23/2016,61.547
Above Discharge,8/23/2016,61.419
Above Discharge,8/23/2016,61.333
Above Discharge,8/23/2016,61.205
Above Discharge,8/23/2016,61.075
Above Discharge,8/23/2016,60.904
Above Discharge,8/23/2016,60.775
Above Discharge,8/23/2016,60.604
Above Discharge,8/23/2016,60.39
Above Discharge,8/23/2016,60.174
Above Discharge,8/23/2016,60.003
Above Discharge,8/23/2016,59.788
Above Discharge,8/23/2016,59.529
Above Discharge,8/23/2016,59.272
Above Discharge,8/23/2016,59.056
Above Discharge,8/23/2016,58.755
Above Discharge,8/23/2016,58.498
Above Discharge,8/23/2016,58.239
Above Discharge,8/23/2016,57.979
Above Discharge,8/23/2016,57.722
Above Discharge,8/23/2016,57.463
Above Discharge,8/24/2016,57.204
Above Discharge,8/24/2016,56.944
Above Discharge,8/24/2016,56.728
Above Discharge,8/24/2016,56.469
Above Discharge,8/24/2016,56.251
Above Discharge,8/24/2016,56.035
Above Discharge,8/24/2016,55.819
Above Discharge,8/24/2016,55.647
Above Discharge,8/24/2016,55.429
Above Discharge,8/24/2016,55.213
Above Discharge,8/24/2016,55.038
Above Discharge,8/24/2016,54.865
Above Discharge,8/24/2016,54.691
Above Discharge,8/24/2016,54.516
Above Discharge,8/24/2016,54.387
Above Discharge,8/24/2016,54.212
Above Discharge,8/24/2016,54.037
Above Discharge,8/24/2016,53.908
Above Discharge,8/24/2016,53.733
Above Discharge,8/24/2016,53.602
Above Discharge,8/24/2016,53.472
Above Discharge,8/24/2016,53.341
Above Discharge,8/24/2016,53.209
Above Discharge,8/24/2016,53.121
Above Discharge,8/24/2016,53.035
Above Discharge,8/24/2016,52.947
Above Discharge,8/24/2016,52.903
Above Discharge,8/24/2016,52.86
Above Discharge,8/24/2016,52.817
Above Discharge,8/24/2016,52.772
Above Discharge,8/24/2016,52.772
Above Discharge,8/24/2016,52.772
Above Discharge,8/24/2016,52.772
Above Discharge,8/24/2016,52.772
Above Discharge,8/24/2016,52.817
Above Discharge,8/24/2016,52.86
Above Discharge,8/24/2016,52.947
Above Discharge,8/24/2016,53.035
Above Discharge,8/24/2016,53.166
Above Discharge,8/24/2016,53.298
Above Discharge,8/24/2016,53.427
Above Discharge,8/24/2016,53.602
Above Discharge,8/24/2016,53.776
Above Discharge,8/24/2016,53.951
Above Discharge,8/24/2016,54.126
Above Discharge,8/24/2016,54.343
Above Discharge,8/24/2016,54.648
Above Discharge,8/24/2016,54.865
Above Discharge,8/24/2016,55.038
Above Discharge,8/24/2016,55.213
Above Discharge,8/24/2016,55.386
Above Discharge,8/24/2016,55.602
Above Discharge,8/24/2016,55.819
Above Discharge,8/24/2016,56.035
Above Discharge,8/24/2016,56.208
Above Discharge,8/24/2016,56.426
Above Discharge,8/24/2016,56.599
Above Discharge,8/24/2016,56.772
Above Discharge,8/24/2016,56.988
Above Discharge,8/24/2016,57.16
Above Discharge,8/24/2016,57.29
Above Discharge,8/24/2016,57.376
Above Discharge,8/24/2016,57.549
Above Discharge,8/24/2016,57.636
Above Discharge,8/24/2016,57.765
Above Discharge,8/24/2016,57.893
Above Discharge,8/24/2016,58.066
Above Discharge,8/24/2016,58.195
Above Discharge,8/24/2016,58.282
Above Discharge,8/24/2016,58.411
Above Discharge,8/24/2016,58.498
Above Discharge,8/24/2016,58.541
Above Discharge,8/24/2016,58.582
Above Discharge,8/24/2016,58.582
Above Discharge,8/24/2016,58.582
Above Discharge,8/24/2016,58.582
Above Discharge,8/24/2016,58.582
Above Discharge,8/24/2016,58.582
Above Discharge,8/24/2016,58.582
Above Discharge,8/24/2016,58.541
Above Discharge,8/24/2016,58.498
Above Discharge,8/24/2016,58.455
Above Discharge,8/24/2016,58.368
Above Discharge,8/24/2016,58.282
Above Discharge,8/24/2016,58.152
Above Discharge,8/24/2016,58.066
Above Discharge,8/24/2016,57.979
Above Discharge,8/24/2016,57.893
Above Discharge,8/24/2016,57.807
Above Discharge,8/24/2016,57.679
Above Discharge,8/24/2016,57.549
Above Discharge,8/24/2016,57.376
Above Discharge,8/24/2016,57.247
Above Discharge,8/24/2016,57.117
Above Discharge,8/24/2016,57.031
Above Discharge,8/24/2016,56.944
Above Discharge,8/25/2016,56.815
Above Discharge,8/25/2016,56.728
Above Discharge,8/25/2016,56.599
Above Discharge,8/25/2016,56.512
Above Discharge,8/25/2016,56.426
Above Discharge,8/25/2016,56.383
Above Discharge,8/25/2016,56.295
Above Discharge,8/25/2016,56.208
Above Discharge,8/25/2016,56.165
Above Discharge,8/25/2016,56.079
Above Discharge,8/25/2016,55.992
Above Discharge,8/25/2016,55.949
Above Discharge,8/25/2016,55.863
Above Discharge,8/25/2016,55.776
Above Discharge,8/25/2016,55.733
Above Discharge,8/25/2016,55.647
Above Discharge,8/25/2016,55.558
Above Discharge,8/25/2016,55.472
Above Discharge,8/25/2016,55.386
Above Discharge,8/25/2016,55.256
Above Discharge,8/25/2016,55.168
Above Discharge,8/25/2016,55.038
Above Discharge,8/25/2016,54.952
Above Discharge,8/25/2016,54.865
Above Discharge,8/25/2016,54.82
Above Discharge,8/25/2016,54.734
Above Discharge,8/25/2016,54.648
Above Discharge,8/25/2016,54.561
Above Discharge,8/25/2016,54.473
Above Discharge,8/25/2016,54.387
Above Discharge,8/25/2016,54.387
Above Discharge,8/25/2016,54.343
Above Discharge,8/25/2016,54.3
Above Discharge,8/25/2016,54.255
Above Discharge,8/25/2016,54.212
Above Discharge,8/25/2016,54.169
Above Discharge,8/25/2016,54.126
Above Discharge,8/25/2016,54.126
Above Discharge,8/25/2016,54.126
Above Discharge,8/25/2016,54.169
Above Discharge,8/25/2016,54.255
Above Discharge,8/25/2016,54.343
Above Discharge,8/25/2016,54.43
Above Discharge,8/25/2016,54.516
Above Discharge,8/25/2016,54.648
Above Discharge,8/25/2016,54.865
Above Discharge,8/25/2016,55.081
Above Discharge,8/25/2016,55.299
Above Discharge,8/25/2016,55.386
Above Discharge,8/25/2016,55.515
Above Discharge,8/25/2016,55.647
Above Discharge,8/25/2016,55.776
Above Discharge,8/25/2016,55.992
Above Discharge,8/25/2016,56.079
Above Discharge,8/25/2016,56.165
Above Discharge,8/25/2016,56.34
Above Discharge,8/25/2016,56.556
Above Discharge,8/25/2016,56.815
Above Discharge,8/25/2016,56.944
Above Discharge,8/25/2016,56.901
Above Discharge,8/25/2016,56.944
Above Discharge,8/25/2016,57.074
Above Discharge,8/25/2016,57.333
Above Discharge,8/25/2016,57.463
Above Discharge,8/25/2016,57.592
Above Discharge,8/25/2016,57.722
Above Discharge,8/25/2016,57.85
Above Discharge,8/25/2016,57.936
Above Discharge,8/25/2016,58.066
Above Discharge,8/25/2016,58.066
Above Discharge,8/25/2016,58.066
Above Discharge,8/25/2016,58.066
Above Discharge,8/25/2016,58.023
Above Discharge,8/25/2016,58.023
Above Discharge,8/25/2016,57.979
Above Discharge,8/25/2016,57.936
Above Discharge,8/25/2016,57.936
Above Discharge,8/25/2016,57.893
Above Discharge,8/25/2016,57.807
Above Discharge,8/25/2016,57.765
Above Discharge,8/25/2016,57.679
Above Discharge,8/25/2016,57.592
Above Discharge,8/25/2016,57.463
Above Discharge,8/25/2016,57.333
Above Discharge,8/25/2016,57.204
Above Discharge,8/25/2016,57.031
Above Discharge,8/25/2016,56.901
Above Discharge,8/25/2016,56.728
Above Discharge,8/25/2016,56.599
Above Discharge,8/25/2016,56.469
Above Discharge,8/25/2016,56.34
Above Discharge,8/25/2016,56.251
Above Discharge,8/25/2016,56.122
Above Discharge,8/25/2016,55.992
Above Discharge,8/25/2016,55.863
Above Discharge,8/25/2016,55.733
Above Discharge,8/26/2016,55.602
Above Discharge,8/26/2016,55.472
Above Discharge,8/26/2016,55.386
Above Discharge,8/26/2016,55.342
Above Discharge,8/26/2016,55.256
Above Discharge,8/26/2016,55.168
Above Discharge,8/26/2016,55.125
Above Discharge,8/26/2016,55.038
Above Discharge,8/26/2016,54.952
Above Discharge,8/26/2016,54.909
Above Discharge,8/26/2016,54.82
Above Discharge,8/26/2016,54.734
Above Discharge,8/26/2016,54.691
Above Discharge,8/26/2016,54.604
Above Discharge,8/26/2016,54.561
Above Discharge,8/26/2016,54.516
Above Discharge,8/26/2016,54.473
Above Discharge,8/26/2016,54.43
Above Discharge,8/26/2016,54.343
Above Discharge,8/26/2016,54.343
Above Discharge,8/26/2016,54.3
Above Discharge,8/26/2016,54.255
Above Discharge,8/26/2016,54.255
Above Discharge,8/26/2016,54.212
Above Discharge,8/26/2016,54.169
Above Discharge,8/26/2016,54.169
Above Discharge,8/26/2016,54.126
Above Discharge,8/26/2016,54.082
Above Discharge,8/26/2016,54.037
Above Discharge,8/26/2016,54.037
Above Discharge,8/26/2016,53.994
Above Discharge,8/26/2016,53.994
Above Discharge,8/26/2016,53.994
Above Discharge,8/26/2016,53.994
Above Discharge,8/26/2016,53.994
Above Discharge,8/26/2016,53.994
Above Discharge,8/26/2016,54.037
Above Discharge,8/26/2016,54.082
Above Discharge,8/26/2016,54.082
Above Discharge,8/26/2016,54.169
Above Discharge,8/26/2016,54.255
Above Discharge,8/26/2016,54.255
Above Discharge,8/26/2016,54.3
Above Discharge,8/26/2016,54.387
Above Discharge,8/26/2016,54.43
Above Discharge,8/26/2016,54.516
Above Discharge,8/26/2016,54.604
Above Discharge,8/26/2016,54.648
Above Discharge,8/26/2016,54.777
Above Discharge,8/26/2016,54.952
Above Discharge,8/26/2016,55.125
Above Discharge,8/26/2016,55.429
Above Discharge,8/26/2016,55.647
Above Discharge,8/26/2016,55.949
Above Discharge,8/26/2016,56.251
Above Discharge,8/26/2016,56.469
Above Discharge,8/26/2016,56.556
Above Discharge,8/26/2016,56.685
Above Discharge,8/26/2016,57.031
Above Discharge,8/26/2016,57.333
Above Discharge,8/26/2016,57.463
Above Discharge,8/26/2016,57.42
Above Discharge,8/26/2016,57.463
Above Discharge,8/26/2016,57.592
Above Discharge,8/26/2016,57.765
Above Discharge,8/26/2016,57.936
Above Discharge,8/26/2016,58.109
Above Discharge,8/26/2016,58.239
Above Discharge,8/26/2016,58.325
Above Discharge,8/26/2016,58.411
Above Discharge,8/26/2016,58.498
Above Discharge,8/26/2016,58.541
Above Discharge,8/26/2016,58.582
Above Discharge,8/26/2016,58.582
Above Discharge,8/26/2016,58.541
Above Discharge,8/26/2016,58.498
Above Discharge,8/26/2016,58.455
Above Discharge,8/26/2016,58.411
Above Discharge,8/26/2016,58.325
Above Discharge,8/26/2016,58.282
Above Discharge,8/26/2016,58.239
Above Discharge,8/26/2016,58.152
Above Discharge,8/26/2016,58.066
Above Discharge,8/26/2016,57.936
Above Discharge,8/26/2016,57.85
Above Discharge,8/26/2016,57.722
Above Discharge,8/26/2016,57.592
Above Discharge,8/26/2016,57.463
Above Discharge,8/26/2016,57.376
Above Discharge,8/26/2016,57.247
Above Discharge,8/26/2016,57.16
Above Discharge,8/26/2016,57.031
Above Discharge,8/26/2016,56.944
Above Discharge,8/26/2016,56.901
Above Discharge,8/26/2016,56.858
Above Discharge,8/26/2016,56.772
Above Discharge,8/27/2016,56.685
Above Discharge,8/27/2016,56.599
Above Discharge,8/27/2016,56.512
Above Discharge,8/27/2016,56.426
Above Discharge,8/27/2016,56.34
Above Discharge,8/27/2016,56.251
Above Discharge,8/27/2016,56.165
Above Discharge,8/27/2016,56.079
Above Discharge,8/27/2016,56.035
Above Discharge,8/27/2016,55.949
Above Discharge,8/27/2016,55.863
Above Discharge,8/27/2016,55.776
Above Discharge,8/27/2016,55.69
Above Discharge,8/27/2016,55.647
Above Discharge,8/27/2016,55.515
Above Discharge,8/27/2016,55.472
Above Discharge,8/27/2016,55.386
Above Discharge,8/27/2016,55.299
Above Discharge,8/27/2016,55.213
Above Discharge,8/27/2016,55.125
Above Discharge,8/27/2016,55.081
Above Discharge,8/27/2016,55.038
Above Discharge,8/27/2016,55.038
Above Discharge,8/27/2016,54.995
Above Discharge,8/27/2016,54.995
Above Discharge,8/27/2016,54.952
Above Discharge,8/27/2016,54.952
Above Discharge,8/27/2016,54.909
Above Discharge,8/27/2016,54.865
Above Discharge,8/27/2016,54.865
Above Discharge,8/27/2016,54.865
Above Discharge,8/27/2016,54.82
Above Discharge,8/27/2016,54.82
Above Discharge,8/27/2016,54.865
Above Discharge,8/27/2016,54.865
Above Discharge,8/27/2016,54.952
Above Discharge,8/27/2016,55.038
Above Discharge,8/27/2016,55.256
Above Discharge,8/27/2016,55.429
Above Discharge,8/27/2016,55.647
Above Discharge,8/27/2016,55.906
Above Discharge,8/27/2016,56.165
Above Discharge,8/27/2016,56.469
Above Discharge,8/27/2016,56.772
Above Discharge,8/27/2016,57.117
Above Discharge,8/27/2016,57.463
Above Discharge,8/27/2016,57.722
Above Discharge,8/27/2016,57.979
Above Discharge,8/27/2016,58.195
Above Discharge,8/27/2016,58.455
Above Discharge,8/27/2016,58.669
Above Discharge,8/27/2016,58.885
Above Discharge,8/27/2016,59.014
Above Discharge,8/27/2016,59.229
Above Discharge,8/27/2016,59.401
Above Discharge,8/27/2016,59.529
Above Discharge,8/27/2016,59.702
Above Discharge,8/27/2016,59.916
Above Discharge,8/27/2016,60.132
Above Discharge,8/27/2016,60.303
Above Discharge,8/27/2016,60.433
Above Discharge,8/27/2016,60.561
Above Discharge,8/27/2016,60.69
Above Discharge,8/27/2016,60.818
Above Discharge,8/27/2016,60.904
Above Discharge,8/27/2016,61.075
Above Discharge,8/27/2016,61.205
Above Discharge,8/27/2016,61.333
Above Discharge,8/27/2016,61.419
Above Discharge,8/27/2016,61.462
Above Discharge,8/27/2016,61.506
Above Discharge,8/27/2016,61.547
Above Discharge,8/27/2016,61.547
Above Discharge,8/27/2016,61.547
Above Discharge,8/27/2016,61.547
Above Discharge,8/27/2016,61.547
Above Discharge,8/27/2016,61.506
Above Discharge,8/27/2016,61.506
Above Discharge,8/27/2016,61.462
Above Discharge,8/27/2016,61.419
Above Discharge,8/27/2016,61.333
Above Discharge,8/27/2016,61.248
Above Discharge,8/27/2016,61.119
Above Discharge,8/27/2016,60.991
Above Discharge,8/27/2016,60.904
Above Discharge,8/27/2016,60.733
Above Discharge,8/27/2016,60.604
Above Discharge,8/27/2016,60.474
Above Discharge,8/27/2016,60.346
Above Discharge,8/27/2016,60.217
Above Discharge,8/27/2016,60.089
Above Discharge,8/27/2016,59.959
Above Discharge,8/27/2016,59.83
Above Discharge,8/27/2016,59.702
Above Discharge,8/27/2016,59.572
Above Discharge,8/27/2016,59.486
Above Discharge,8/28/2016,59.358
Above Discharge,8/28/2016,59.272
Above Discharge,8/28/2016,59.185
Above Discharge,8/28/2016,59.099
Above Discharge,8/28/2016,58.971
Above Discharge,8/28/2016,58.885
Above Discharge,8/28/2016,58.798
Above Discharge,8/28/2016,58.712
Above Discharge,8/28/2016,58.626
Above Discharge,8/28/2016,58.582
Above Discharge,8/28/2016,58.498
Above Discharge,8/28/2016,58.411
Above Discharge,8/28/2016,58.325
Above Discharge,8/28/2016,58.239
Above Discharge,8/28/2016,58.195
Above Discharge,8/28/2016,58.109
Above Discharge,8/28/2016,58.023
Above Discharge,8/28/2016,57.936
Above Discharge,8/28/2016,57.85
Above Discharge,8/28/2016,57.765
Above Discharge,8/28/2016,57.679
Above Discharge,8/28/2016,57.592
Above Discharge,8/28/2016,57.506
Above Discharge,8/28/2016,57.42
Above Discharge,8/28/2016,57.333
Above Discharge,8/28/2016,57.247
Above Discharge,8/28/2016,57.16
Above Discharge,8/28/2016,57.074
Above Discharge,8/28/2016,57.031
Above Discharge,8/28/2016,56.944
Above Discharge,8/28/2016,56.901
Above Discharge,8/28/2016,56.858
Above Discharge,8/28/2016,56.858
Above Discharge,8/28/2016,56.858
Above Discharge,8/28/2016,56.901
Above Discharge,8/28/2016,57.031
Above Discharge,8/28/2016,57.16
Above Discharge,8/28/2016,57.333
Above Discharge,8/28/2016,57.463
Above Discharge,8/28/2016,57.636
Above Discharge,8/28/2016,57.85
Above Discharge,8/28/2016,58.066
Above Discharge,8/28/2016,58.325
Above Discharge,8/28/2016,58.626
Above Discharge,8/28/2016,58.928
Above Discharge,8/28/2016,59.229
Above Discharge,8/28/2016,59.486
Above Discharge,8/28/2016,59.702
Above Discharge,8/28/2016,59.873
Above Discharge,8/28/2016,60.132
Above Discharge,8/28/2016,60.303
Above Discharge,8/28/2016,60.474
Above Discharge,8/28/2016,60.604
Above Discharge,8/28/2016,60.775
Above Discharge,8/28/2016,60.948
Above Discharge,8/28/2016,61.075
Above Discharge,8/28/2016,61.205
Above Discharge,8/28/2016,61.419
Above Discharge,8/28/2016,61.59
Above Discharge,8/28/2016,61.72
Above Discharge,8/28/2016,61.804
Above Discharge,8/28/2016,61.934
Above Discharge,8/28/2016,62.062
Above Discharge,8/28/2016,62.191
Above Discharge,8/28/2016,62.319
Above Discharge,8/28/2016,62.447
Above Discharge,8/28/2016,62.62
Above Discharge,8/28/2016,62.704
Above Discharge,8/28/2016,62.748
Above Discharge,8/28/2016,62.791
Above Discharge,8/28/2016,62.834
Above Discharge,8/28/2016,62.875
Above Discharge,8/28/2016,62.834
Above Discharge,8/28/2016,62.791
Above Discharge,8/28/2016,62.704
Above Discharge,8/28/2016,62.661
Above Discharge,8/28/2016,62.62
Above Discharge,8/28/2016,62.533
Above Discharge,8/28/2016,62.447
Above Discharge,8/28/2016,62.362
Above Discharge,8/28/2016,62.276
Above Discharge,8/28/2016,62.148
Above Discharge,8/28/2016,62.062
Above Discharge,8/28/2016,61.934
Above Discharge,8/28/2016,61.804
Above Discharge,8/28/2016,61.633
Above Discharge,8/28/2016,61.506
Above Discharge,8/28/2016,61.333
Above Discharge,8/28/2016,61.119
Above Discharge,8/28/2016,60.948
Above Discharge,8/28/2016,60.775
Above Discharge,8/28/2016,60.604
Above Discharge,8/28/2016,60.474
Above Discharge,8/28/2016,60.303
Above Discharge,8/28/2016,60.132
Above Discharge,8/28/2016,60.003
Above Discharge,8/29/2016,59.83
Above Discharge,8/29/2016,59.702
Above Discharge,8/29/2016,59.572
Above Discharge,8/29/2016,59.445
Above Discharge,8/29/2016,59.358
Above Discharge,8/29/2016,59.229
Above Discharge,8/29/2016,59.099
Above Discharge,8/29/2016,59.014
Above Discharge,8/29/2016,58.885
Above Discharge,8/29/2016,58.755
Above Discharge,8/29/2016,58.626
Above Discharge,8/29/2016,58.498
Above Discharge,8/29/2016,58.368
Above Discharge,8/29/2016,58.239
Above Discharge,8/29/2016,58.066
Above Discharge,8/29/2016,57.936
Above Discharge,8/29/2016,57.807
Above Discharge,8/29/2016,57.636
Above Discharge,8/29/2016,57.506
Above Discharge,8/29/2016,57.376
Above Discharge,8/29/2016,57.247
Above Discharge,8/29/2016,57.117
Above Discharge,8/29/2016,56.988
Above Discharge,8/29/2016,56.858
Above Discharge,8/29/2016,56.728
Above Discharge,8/29/2016,56.599
Above Discharge,8/29/2016,56.426
Above Discharge,8/29/2016,56.34
Above Discharge,8/29/2016,56.208
Above Discharge,8/29/2016,56.122
Above Discharge,8/29/2016,56.079
