D,DateTime,TempF,Location
3299,8/13/2015 20:30,73.688,CedarRiverSite1
3300,8/13/2015 20:45,73.17,CedarRiverSite1
3301,8/13/2015 21:00,72.696,CedarRiverSite1
3302,8/13/2015 21:15,72.221,CedarRiverSite1
3303,8/13/2015 21:30,71.791,CedarRiverSite1
3304,8/13/2015 21:45,71.361,CedarRiverSite1
3305,8/13/2015 22:00,71.017,CedarRiverSite1
3306,8/13/2015 22:15,70.587,CedarRiverSite1
3307,8/13/2015 22:30,70.243,CedarRiverSite1
3308,8/13/2015 22:45,69.814,CedarRiverSite1
3309,8/13/2015 23:00,69.427,CedarRiverSite1
3310,8/13/2015 23:15,69.042,CedarRiverSite1
3311,8/13/2015 23:30,68.614,CedarRiverSite1
3312,8/13/2015 23:45,68.313,CedarRiverSite1
3313,8/14/2015 0:00,68.013,CedarRiverSite1
3314,8/14/2015 0:15,67.714,CedarRiverSite1
3315,8/14/2015 0:30,67.413,CedarRiverSite1
3316,8/14/2015 0:45,67.158,CedarRiverSite1
3317,8/14/2015 1:00,66.857,CedarRiverSite1
3318,8/14/2015 1:15,66.6,CedarRiverSite1
3319,8/14/2015 1:30,66.301,CedarRiverSite1
3320,8/14/2015 1:45,66.043,CedarRiverSite1
3321,8/14/2015 2:00,65.788,CedarRiverSite1
3322,8/14/2015 2:15,65.487,CedarRiverSite1
3323,8/14/2015 2:30,65.273,CedarRiverSite1
3324,8/14/2015 2:45,65.059,CedarRiverSite1
3325,8/14/2015 3:00,64.845,CedarRiverSite1
3326,8/14/2015 3:15,64.589,CedarRiverSite1
3327,8/14/2015 3:30,64.375,CedarRiverSite1
3328,8/14/2015 3:45,64.161,CedarRiverSite1
3329,8/14/2015 4:00,63.99,CedarRiverSite1
3330,8/14/2015 4:15,63.819,CedarRiverSite1
3331,8/14/2015 4:30,63.604,CedarRiverSite1
3332,8/14/2015 4:45,63.433,CedarRiverSite1
3333,8/14/2015 5:00,63.262,CedarRiverSite1
3334,8/14/2015 5:15,63.09,CedarRiverSite1
3335,8/14/2015 5:30,62.919,CedarRiverSite1
3336,8/14/2015 5:45,62.791,CedarRiverSite1
3337,8/14/2015 6:00,62.661,CedarRiverSite1
3338,8/14/2015 6:15,62.49,CedarRiverSite1
3339,8/14/2015 6:30,62.319,CedarRiverSite1
3340,8/14/2015 6:45,62.148,CedarRiverSite1
3341,8/14/2015 7:00,62.019,CedarRiverSite1
3342,8/14/2015 7:15,62.062,CedarRiverSite1
3343,8/14/2015 7:30,62.062,CedarRiverSite1
3344,8/14/2015 7:45,62.105,CedarRiverSite1
3345,8/14/2015 8:00,62.233,CedarRiverSite1
3346,8/14/2015 8:15,62.447,CedarRiverSite1
3347,8/14/2015 8:30,62.748,CedarRiverSite1
3348,8/14/2015 8:45,63.09,CedarRiverSite1
3349,8/14/2015 9:00,63.475,CedarRiverSite1
3350,8/14/2015 9:15,63.903,CedarRiverSite1
3351,8/14/2015 9:30,64.418,CedarRiverSite1
3352,8/14/2015 9:45,64.974,CedarRiverSite1
3353,8/14/2015 10:00,65.615,CedarRiverSite1
3354,8/14/2015 10:15,66.301,CedarRiverSite1
3355,8/14/2015 10:30,67.071,CedarRiverSite1
3356,8/14/2015 10:45,67.928,CedarRiverSite1
3357,8/14/2015 11:00,68.871,CedarRiverSite1
3358,8/14/2015 11:15,69.858,CedarRiverSite1
3359,8/14/2015 11:30,70.93,CedarRiverSite1
3360,8/14/2015 11:45,72.05,CedarRiverSite1
3361,8/14/2015 12:00,73.17,CedarRiverSite1
3362,8/14/2015 12:15,74.295,CedarRiverSite1
3363,8/14/2015 12:30,75.42,CedarRiverSite1
3364,8/14/2015 12:45,76.55,CedarRiverSite1
3365,8/14/2015 13:00,77.684,CedarRiverSite1
3366,8/14/2015 13:15,78.822,CedarRiverSite1
3367,8/14/2015 13:30,79.92,CedarRiverSite1
3368,8/14/2015 13:45,80.978,CedarRiverSite1
3369,8/14/2015 14:00,81.952,CedarRiverSite1
3370,8/14/2015 14:15,82.841,CedarRiverSite1
3371,8/14/2015 14:30,83.646,CedarRiverSite1
3372,8/14/2015 14:45,84.362,CedarRiverSite1
3373,8/14/2015 15:00,84.945,CedarRiverSite1
3374,8/14/2015 15:15,85.442,CedarRiverSite1
3375,8/14/2015 15:30,85.757,CedarRiverSite1
3376,8/14/2015 15:45,85.939,CedarRiverSite1
3377,8/14/2015 16:00,86.029,CedarRiverSite1
3378,8/14/2015 16:15,86.074,CedarRiverSite1
3379,8/14/2015 16:30,85.939,CedarRiverSite1
3380,8/14/2015 16:45,85.802,CedarRiverSite1
3381,8/14/2015 17:00,85.532,CedarRiverSite1
3382,8/14/2015 17:15,85.172,CedarRiverSite1
3383,8/14/2015 17:30,84.767,CedarRiverSite1
3384,8/14/2015 17:45,84.182,CedarRiverSite1
3385,8/14/2015 18:00,83.601,CedarRiverSite1
3386,8/14/2015 18:15,83.021,CedarRiverSite1
3387,8/14/2015 18:30,82.396,CedarRiverSite1
3388,8/14/2015 18:45,81.775,CedarRiverSite1
3389,8/14/2015 19:00,81.111,CedarRiverSite1
3390,8/14/2015 19:15,80.492,CedarRiverSite1
3391,8/14/2015 19:30,79.876,CedarRiverSite1
3392,8/14/2015 19:45,79.304,CedarRiverSite1
3393,8/14/2015 20:00,78.733,CedarRiverSite1
3394,8/14/2015 20:15,78.208,CedarRiverSite1
3395,8/14/2015 20:30,77.639,CedarRiverSite1
3396,8/14/2015 20:45,77.029,CedarRiverSite1
3397,8/14/2015 21:00,76.375,CedarRiverSite1
3398,8/14/2015 21:15,75.724,CedarRiverSite1
3399,8/14/2015 21:30,75.074,CedarRiverSite1
3400,8/14/2015 21:45,74.467,CedarRiverSite1
3401,8/14/2015 22:00,73.904,CedarRiverSite1
3402,8/14/2015 22:15,73.342,CedarRiverSite1
3403,8/14/2015 22:30,72.826,CedarRiverSite1
3404,8/14/2015 22:45,72.351,CedarRiverSite1
3405,8/14/2015 23:00,71.877,CedarRiverSite1
3406,8/14/2015 23:15,71.447,CedarRiverSite1
3407,8/14/2015 23:30,71.103,CedarRiverSite1
3408,8/14/2015 23:45,70.759,CedarRiverSite1
3409,8/15/2015 0:00,70.459,CedarRiverSite1
3410,8/15/2015 0:15,70.243,CedarRiverSite1
3411,8/15/2015 0:30,70.072,CedarRiverSite1
3412,8/15/2015 0:45,69.985,CedarRiverSite1
3413,8/15/2015 1:00,69.901,CedarRiverSite1
3414,8/15/2015 1:15,69.771,CedarRiverSite1
3415,8/15/2015 1:30,69.685,CedarRiverSite1
3416,8/15/2015 1:45,69.557,CedarRiverSite1
3417,8/15/2015 2:00,69.427,CedarRiverSite1
3418,8/15/2015 2:15,69.3,CedarRiverSite1
3419,8/15/2015 2:30,69.17,CedarRiverSite1
3420,8/15/2015 2:45,69.042,CedarRiverSite1
3421,8/15/2015 3:00,68.913,CedarRiverSite1
3422,8/15/2015 3:15,68.785,CedarRiverSite1
3423,8/15/2015 3:30,68.657,CedarRiverSite1
3424,8/15/2015 3:45,68.484,CedarRiverSite1
3425,8/15/2015 4:00,68.356,CedarRiverSite1
3426,8/15/2015 4:15,68.185,CedarRiverSite1
3427,8/15/2015 4:30,68.056,CedarRiverSite1
3428,8/15/2015 4:45,67.928,CedarRiverSite1
3429,8/15/2015 5:00,67.842,CedarRiverSite1
3430,8/15/2015 5:15,67.714,CedarRiverSite1
3431,8/15/2015 5:30,67.543,CedarRiverSite1
3432,8/15/2015 5:45,67.413,CedarRiverSite1
3433,8/15/2015 6:00,67.285,CedarRiverSite1
3434,8/15/2015 6:15,67.158,CedarRiverSite1
3435,8/15/2015 6:30,66.985,CedarRiverSite1
3436,8/15/2015 6:45,66.857,CedarRiverSite1
3437,8/15/2015 7:00,66.772,CedarRiverSite1
3438,8/15/2015 7:15,66.686,CedarRiverSite1
3439,8/15/2015 7:30,66.643,CedarRiverSite1
3440,8/15/2015 7:45,66.686,CedarRiverSite1
3441,8/15/2015 8:00,66.729,CedarRiverSite1
3442,8/15/2015 8:15,66.857,CedarRiverSite1
3443,8/15/2015 8:30,67.071,CedarRiverSite1
3444,8/15/2015 8:45,67.285,CedarRiverSite1
3445,8/15/2015 9:00,67.627,CedarRiverSite1
3446,8/15/2015 9:15,68.013,CedarRiverSite1
3447,8/15/2015 9:30,68.484,CedarRiverSite1
3448,8/15/2015 9:45,69.042,CedarRiverSite1
3449,8/15/2015 10:00,69.643,CedarRiverSite1
3450,8/15/2015 10:15,70.286,CedarRiverSite1
3451,8/15/2015 10:30,71.06,CedarRiverSite1
3452,8/15/2015 10:45,71.92,CedarRiverSite1
3453,8/15/2015 11:00,72.739,CedarRiverSite1
3454,8/15/2015 11:15,73.602,CedarRiverSite1
3455,8/15/2015 11:30,74.511,CedarRiverSite1
3456,8/15/2015 11:45,75.42,CedarRiverSite1
3457,8/15/2015 12:00,76.375,CedarRiverSite1
3458,8/15/2015 12:15,77.292,CedarRiverSite1
3459,8/15/2015 12:30,78.296,CedarRiverSite1
3460,8/15/2015 12:45,79.216,CedarRiverSite1
3461,8/15/2015 13:00,80.139,CedarRiverSite1
3462,8/15/2015 13:15,81.066,CedarRiverSite1
3463,8/15/2015 13:30,81.952,CedarRiverSite1
3464,8/15/2015 13:45,82.798,CedarRiverSite1
3465,8/15/2015 14:00,83.556,CedarRiverSite1
3466,8/15/2015 14:15,84.227,CedarRiverSite1
3467,8/15/2015 14:30,84.812,CedarRiverSite1
3468,8/15/2015 14:45,85.307,CedarRiverSite1
3469,8/15/2015 15:00,85.667,CedarRiverSite1
3470,8/15/2015 15:15,86.211,CedarRiverSite1
3471,8/15/2015 15:30,86.391,CedarRiverSite1
3472,8/15/2015 15:45,86.437,CedarRiverSite1
3473,8/15/2015 16:00,86.482,CedarRiverSite1
3474,8/15/2015 16:15,86.301,CedarRiverSite1
3475,8/15/2015 16:30,86.119,CedarRiverSite1
3476,8/15/2015 16:45,85.849,CedarRiverSite1
3477,8/15/2015 17:00,85.577,CedarRiverSite1
3478,8/15/2015 17:15,85.217,CedarRiverSite1
3479,8/15/2015 17:30,84.767,CedarRiverSite1
3480,8/15/2015 17:45,84.182,CedarRiverSite1
3481,8/15/2015 18:00,83.601,CedarRiverSite1
3482,8/15/2015 18:15,82.976,CedarRiverSite1
3483,8/15/2015 18:30,82.353,CedarRiverSite1
3484,8/15/2015 18:45,81.687,CedarRiverSite1
3485,8/15/2015 19:00,81.066,CedarRiverSite1
3486,8/15/2015 19:15,80.449,CedarRiverSite1
3487,8/15/2015 19:30,79.831,CedarRiverSite1
3488,8/15/2015 19:45,79.173,CedarRiverSite1
3489,8/15/2015 20:00,78.559,CedarRiverSite1
3490,8/15/2015 20:15,78.033,CedarRiverSite1
3491,8/15/2015 20:30,77.553,CedarRiverSite1
3492,8/15/2015 20:45,77.117,CedarRiverSite1
3493,8/15/2015 21:00,76.725,CedarRiverSite1
3494,8/15/2015 21:15,76.375,CedarRiverSite1
3495,8/15/2015 21:30,76.028,CedarRiverSite1
3496,8/15/2015 21:45,75.724,CedarRiverSite1
3497,8/15/2015 22:00,75.508,CedarRiverSite1
3498,8/15/2015 22:15,74.943,CedarRiverSite1
3499,8/15/2015 22:30,74.206,CedarRiverSite1
3500,8/15/2015 22:45,73.818,CedarRiverSite1
3501,8/15/2015 23:00,73.602,CedarRiverSite1
3502,8/15/2015 23:15,73.472,CedarRiverSite1
3503,8/15/2015 23:30,73.342,CedarRiverSite1
3504,8/15/2015 23:45,73.256,CedarRiverSite1
3505,8/16/2015 0:00,73.083,CedarRiverSite1
3506,8/16/2015 0:15,72.869,CedarRiverSite1
3507,8/16/2015 0:30,72.653,CedarRiverSite1
3508,8/16/2015 0:45,72.48,CedarRiverSite1
3509,8/16/2015 1:00,72.307,CedarRiverSite1
3510,8/16/2015 1:15,72.178,CedarRiverSite1
3511,8/16/2015 1:30,72.007,CedarRiverSite1
3512,8/16/2015 1:45,71.877,CedarRiverSite1
3513,8/16/2015 2:00,71.791,CedarRiverSite1
3514,8/16/2015 2:15,71.661,CedarRiverSite1
3515,8/16/2015 2:30,71.533,CedarRiverSite1
3516,8/16/2015 2:45,71.317,CedarRiverSite1
3517,8/16/2015 3:00,71.103,CedarRiverSite1
3518,8/16/2015 3:15,70.887,CedarRiverSite1
3519,8/16/2015 3:30,70.716,CedarRiverSite1
3520,8/16/2015 3:45,70.502,CedarRiverSite1
3521,8/16/2015 4:00,70.286,CedarRiverSite1
3522,8/16/2015 4:15,70.072,CedarRiverSite1
3523,8/16/2015 4:30,69.901,CedarRiverSite1
3524,8/16/2015 4:45,69.643,CedarRiverSite1
3525,8/16/2015 5:00,69.386,CedarRiverSite1
3526,8/16/2015 5:15,69.17,CedarRiverSite1
3527,8/16/2015 5:30,69.042,CedarRiverSite1
3528,8/16/2015 5:45,68.871,CedarRiverSite1
3529,8/16/2015 6:00,68.742,CedarRiverSite1
3530,8/16/2015 6:15,68.657,CedarRiverSite1
3531,8/16/2015 6:30,68.527,CedarRiverSite1
3532,8/16/2015 6:45,68.356,CedarRiverSite1
3533,8/16/2015 7:00,68.185,CedarRiverSite1
3534,8/16/2015 7:15,68.013,CedarRiverSite1
3535,8/16/2015 7:30,67.885,CedarRiverSite1
3536,8/16/2015 7:45,67.798,CedarRiverSite1
3537,8/16/2015 8:00,67.714,CedarRiverSite1
3538,8/16/2015 8:15,67.714,CedarRiverSite1
3539,8/16/2015 8:30,67.714,CedarRiverSite1
3540,8/16/2015 8:45,67.798,CedarRiverSite1
3541,8/16/2015 9:00,67.842,CedarRiverSite1
3542,8/16/2015 9:15,67.928,CedarRiverSite1
3543,8/16/2015 9:30,68.142,CedarRiverSite1
3544,8/16/2015 9:45,68.443,CedarRiverSite1
3545,8/16/2015 10:00,68.871,CedarRiverSite1
3546,8/16/2015 10:15,68.999,CedarRiverSite1
3547,8/16/2015 10:30,69.085,CedarRiverSite1
3548,8/16/2015 10:45,68.871,CedarRiverSite1
3549,8/16/2015 11:00,68.571,CedarRiverSite1
3550,8/16/2015 11:15,68.185,CedarRiverSite1
3551,8/16/2015 11:30,68.013,CedarRiverSite1
3552,8/16/2015 11:45,67.928,CedarRiverSite1
3553,8/16/2015 12:00,67.885,CedarRiverSite1
3554,8/16/2015 12:15,67.842,CedarRiverSite1
3555,8/16/2015 12:30,67.842,CedarRiverSite1
3556,8/16/2015 12:45,67.928,CedarRiverSite1
3557,8/16/2015 13:00,68.227,CedarRiverSite1
3558,8/16/2015 13:15,68.484,CedarRiverSite1
3559,8/16/2015 13:30,68.443,CedarRiverSite1
3560,8/16/2015 13:45,68.313,CedarRiverSite1
3561,8/16/2015 14:00,68.185,CedarRiverSite1
3562,8/16/2015 14:15,67.971,CedarRiverSite1
3563,8/16/2015 14:30,67.798,CedarRiverSite1
3564,8/16/2015 14:45,67.798,CedarRiverSite1
3565,8/16/2015 15:00,67.971,CedarRiverSite1
3566,8/16/2015 15:15,68.185,CedarRiverSite1
3567,8/16/2015 15:30,68.227,CedarRiverSite1
3568,8/16/2015 15:45,68.313,CedarRiverSite1
3569,8/16/2015 16:00,68.698,CedarRiverSite1
3570,8/16/2015 16:15,68.785,CedarRiverSite1
3571,8/16/2015 16:30,68.484,CedarRiverSite1
3572,8/16/2015 16:45,68.27,CedarRiverSite1
3573,8/16/2015 17:00,68.142,CedarRiverSite1
3574,8/16/2015 17:15,68.185,CedarRiverSite1
3575,8/16/2015 17:30,68.913,CedarRiverSite1
3576,8/16/2015 17:45,69.471,CedarRiverSite1
3577,8/16/2015 18:00,69.386,CedarRiverSite1
3578,8/16/2015 18:15,69.213,CedarRiverSite1
3579,8/16/2015 18:30,68.742,CedarRiverSite1
3580,8/16/2015 18:45,68.313,CedarRiverSite1
3581,8/16/2015 19:00,67.971,CedarRiverSite1
3582,8/16/2015 19:15,67.671,CedarRiverSite1
3583,8/16/2015 19:30,67.456,CedarRiverSite1
3584,8/16/2015 19:45,67.242,CedarRiverSite1
3585,8/16/2015 20:00,67.114,CedarRiverSite1
3586,8/16/2015 20:15,66.985,CedarRiverSite1
3587,8/16/2015 20:30,66.772,CedarRiverSite1
3588,8/16/2015 20:45,66.558,CedarRiverSite1
3589,8/16/2015 21:00,66.385,CedarRiverSite1
3590,8/16/2015 21:15,66.173,CedarRiverSite1
3591,8/16/2015 21:30,66,CedarRiverSite1
3592,8/16/2015 21:45,65.872,CedarRiverSite1
3593,8/16/2015 22:00,65.745,CedarRiverSite1
3594,8/16/2015 22:15,65.615,CedarRiverSite1
3595,8/16/2015 22:30,65.53,CedarRiverSite1
3596,8/16/2015 22:45,65.403,CedarRiverSite1
3597,8/16/2015 23:00,65.273,CedarRiverSite1
3598,8/16/2015 23:15,65.145,CedarRiverSite1
3599,8/16/2015 23:30,65.017,CedarRiverSite1
3600,8/16/2015 23:45,64.931,CedarRiverSite1
3601,8/17/2015 0:00,64.803,CedarRiverSite1
3602,8/17/2015 0:15,64.674,CedarRiverSite1
3603,8/17/2015 0:30,64.589,CedarRiverSite1
3604,8/17/2015 0:45,64.503,CedarRiverSite1
3605,8/17/2015 1:00,64.288,CedarRiverSite1
3606,8/17/2015 1:15,64.033,CedarRiverSite1
3607,8/17/2015 1:30,63.775,CedarRiverSite1
3608,8/17/2015 1:45,63.604,CedarRiverSite1
3609,8/17/2015 2:00,63.39,CedarRiverSite1
3610,8/17/2015 2:15,63.219,CedarRiverSite1
3611,8/17/2015 2:30,63.09,CedarRiverSite1
3612,8/17/2015 2:45,62.962,CedarRiverSite1
3613,8/17/2015 3:00,62.834,CedarRiverSite1
3614,8/17/2015 3:15,62.704,CedarRiverSite1
3615,8/17/2015 3:30,62.661,CedarRiverSite1
3616,8/17/2015 3:45,62.533,CedarRiverSite1
3617,8/17/2015 4:00,62.447,CedarRiverSite1
3618,8/17/2015 4:15,62.319,CedarRiverSite1
3619,8/17/2015 4:30,62.233,CedarRiverSite1
3620,8/17/2015 4:45,62.148,CedarRiverSite1
3621,8/17/2015 5:00,62.062,CedarRiverSite1
3622,8/17/2015 5:15,61.977,CedarRiverSite1
3623,8/17/2015 5:30,61.891,CedarRiverSite1
3624,8/17/2015 5:45,61.804,CedarRiverSite1
3625,8/17/2015 6:00,61.72,CedarRiverSite1
3626,8/17/2015 6:15,61.59,CedarRiverSite1
3627,8/17/2015 6:30,61.506,CedarRiverSite1
3628,8/17/2015 6:45,61.419,CedarRiverSite1
3629,8/17/2015 7:00,61.333,CedarRiverSite1
3630,8/17/2015 7:15,61.29,CedarRiverSite1
3631,8/17/2015 7:30,61.248,CedarRiverSite1
3632,8/17/2015 7:45,61.162,CedarRiverSite1
3633,8/17/2015 8:00,61.119,CedarRiverSite1
3634,8/17/2015 8:15,61.162,CedarRiverSite1
3635,8/17/2015 8:30,61.162,CedarRiverSite1
3636,8/17/2015 8:45,61.205,CedarRiverSite1
3637,8/17/2015 9:00,61.162,CedarRiverSite1
3638,8/17/2015 9:15,61.119,CedarRiverSite1
3639,8/17/2015 9:30,61.032,CedarRiverSite1
3640,8/17/2015 9:45,60.991,CedarRiverSite1
3641,8/17/2015 10:00,60.991,CedarRiverSite1
3642,8/17/2015 10:15,61.162,CedarRiverSite1
3643,8/17/2015 10:30,61.419,CedarRiverSite1
3644,8/17/2015 10:45,61.59,CedarRiverSite1
3645,8/17/2015 11:00,61.934,CedarRiverSite1
3646,8/17/2015 11:15,62.362,CedarRiverSite1
3647,8/17/2015 11:30,62.62,CedarRiverSite1
3648,8/17/2015 11:45,62.791,CedarRiverSite1
3649,8/17/2015 12:00,63.09,CedarRiverSite1
3650,8/17/2015 12:15,63.475,CedarRiverSite1
3651,8/17/2015 12:30,64.204,CedarRiverSite1
3652,8/17/2015 12:45,64.845,CedarRiverSite1
3653,8/17/2015 13:00,65.487,CedarRiverSite1
3654,8/17/2015 13:15,67.114,CedarRiverSite1
3655,8/17/2015 13:30,68.099,CedarRiverSite1
3656,8/17/2015 13:45,68.27,CedarRiverSite1
3657,8/17/2015 14:00,69.129,CedarRiverSite1
3658,8/17/2015 14:15,69.427,CedarRiverSite1
3659,8/17/2015 14:30,69.3,CedarRiverSite1
3660,8/17/2015 14:45,69.985,CedarRiverSite1
3661,8/17/2015 15:00,70.587,CedarRiverSite1
3662,8/17/2015 15:15,70.887,CedarRiverSite1
3663,8/17/2015 15:30,71.49,CedarRiverSite1
3664,8/17/2015 15:45,71.704,CedarRiverSite1
3665,8/17/2015 16:00,71.964,CedarRiverSite1
3666,8/17/2015 16:15,71.92,CedarRiverSite1
3667,8/17/2015 16:30,71.964,CedarRiverSite1
3668,8/17/2015 16:45,71.92,CedarRiverSite1
3669,8/17/2015 17:00,71.748,CedarRiverSite1
3670,8/17/2015 17:15,71.748,CedarRiverSite1
3671,8/17/2015 17:30,71.791,CedarRiverSite1
3672,8/17/2015 17:45,71.274,CedarRiverSite1
3673,8/17/2015 18:00,70.803,CedarRiverSite1
3674,8/17/2015 18:15,70.716,CedarRiverSite1
3675,8/17/2015 18:30,70.243,CedarRiverSite1
3676,8/17/2015 18:45,69.6,CedarRiverSite1
3677,8/17/2015 19:00,69.256,CedarRiverSite1
3678,8/17/2015 19:15,68.742,CedarRiverSite1
3679,8/17/2015 19:30,68.227,CedarRiverSite1
3680,8/17/2015 19:45,67.714,CedarRiverSite1
